nomination_id,facility_id,production_date,product,nominated_volume,customer_group,contract_type,status,effective_start_date,effective_end_date
NOM-00001108,FAC-019,2026-04-28,NGL,56024.865,Commercial,Interruptible,ACTIVE,2026-04-28,2026-04-28
NOM-00001109,FAC-019,2026-04-29,GAS,49201.045,Third-Party,Firm,ACTIVE,2026-04-29,2026-04-29
NOM-00001110,FAC-019,2026-04-30,GAS,53510.567,Internal Forecast,Firm,ACTIVE,2026-04-30,2026-04-30
NOM-00001111,FAC-019,2026-05-01,GAS,55139.608,Commercial,Interruptible,ACTIVE,2026-05-01,2026-05-01
NOM-00001112,FAC-019,2026-05-02,GAS,53257.357,Affiliate,Water Services,ACTIVE,2026-05-02,2026-05-02
NOM-00001113,FAC-019,2026-05-03,CRUDE,42385.857,Affiliate,Processing,ACTIVE,2026-05-03,2026-05-03
NOM-00001114,FAC-019,2026-05-04,PRODUCED_WATER,50479.928,Third-Party,Processing,PENDING,2026-05-04,2026-05-04
NOM-00001115,FAC-019,2026-05-05,GAS,52269.445,Affiliate,Interruptible,ACTIVE,2026-05-05,2026-05-05
NOM-00001116,FAC-019,2026-05-06,GAS,59589.577,Affiliate,Firm,REVISED,2026-05-06,2026-05-06
NOM-00001117,FAC-019,2026-05-07,GAS,58934.202,Operations,Water Services,ACTIVE,2026-05-07,2026-05-07
NOM-00001118,FAC-019,2026-05-08,CRUDE,54529.287,Affiliate,Gathering,ACTIVE,2026-05-08,2026-05-08
NOM-00001119,FAC-019,2026-05-09,GAS,53770.259,Affiliate,Firm,ACTIVE,2026-05-09,2026-05-09
NOM-00001120,FAC-019,2026-05-10,PRODUCED_WATER,46914.282,Operations,Processing,ACTIVE,2026-05-10,2026-05-10
NOM-00001121,FAC-019,2026-05-11,GAS,53570.703,Affiliate,Interruptible,ACTIVE,2026-05-11,2026-05-11
NOM-00001122,FAC-019,2026-05-12,CRUDE,43423.764,Third-Party,Gathering,ACTIVE,2026-05-12,2026-05-12
NOM-00001123,FAC-019,2026-05-13,GAS,60887.937,Operations,Interruptible,ACTIVE,2026-05-13,2026-05-13
NOM-00001124,FAC-019,2026-05-14,GAS,55500.926,Third-Party,Gathering,ACTIVE,2026-05-14,2026-05-14
NOM-00001125,FAC-019,2026-05-15,GAS,54354.784,Affiliate,Interruptible,ACTIVE,2026-05-15,2026-05-15
NOM-00001126,FAC-019,2026-05-16,GAS,54182.465,Internal Forecast,Gathering,PENDING,2026-05-16,2026-05-16
NOM-00001127,FAC-019,2026-05-17,GAS,53630.43,Operations,Firm,ACTIVE,2026-05-17,2026-05-17
NOM-00001128,FAC-019,2026-05-18,NGL,55020.917,Internal Forecast,Gathering,ACTIVE,2026-05-18,2026-05-18
NOM-00001129,FAC-019,2026-05-19,GAS,52487.425,Internal Forecast,Water Services,ACTIVE,2026-05-19,2026-05-19
NOM-00001130,FAC-019,2026-05-20,GAS,60577.787,Commercial,Firm,ACTIVE,2026-05-20,2026-05-20
NOM-00001131,FAC-019,2026-05-21,NGL,52081.121,Third-Party,Firm,ACTIVE,2026-05-21,2026-05-21
NOM-00001132,FAC-019,2026-05-22,GAS,47432.788,Operations,Firm,ACTIVE,2026-05-22,2026-05-22
NOM-00001133,FAC-019,2026-05-23,GAS,46257.206,Operations,Firm,ACTIVE,2026-05-23,2026-05-23
NOM-00001134,FAC-019,2026-05-24,GAS,58581.477,Third-Party,Firm,ACTIVE,2026-05-24,2026-05-24
NOM-00001135,FAC-019,2026-05-25,GAS,57482.46,Internal Forecast,Processing,ACTIVE,2026-05-25,2026-05-25
NOM-00001136,FAC-019,2026-05-26,NGL,56202.823,Operations,Firm,ACTIVE,2026-05-26,2026-05-26
NOM-00001137,FAC-019,2026-05-27,GAS,58446.811,Affiliate,Water Services,ACTIVE,2026-05-27,2026-05-27
NOM-00001138,FAC-019,2026-05-28,CRUDE,52437.218,Commercial,Water Services,PENDING,2026-05-28,2026-05-28
NOM-00001139,FAC-019,2026-05-29,NGL,56375.317,Commercial,Interruptible,REVISED,2026-05-29,2026-05-29
NOM-00001140,FAC-019,2026-05-30,GAS,56401.812,Affiliate,Interruptible,ACTIVE,2026-05-30,2026-05-30
NOM-00001141,FAC-020,2026-04-01,NGL,74517.26,Internal Forecast,Processing,ACTIVE,2026-04-01,2026-04-01
NOM-00001142,FAC-020,2026-04-02,GAS,52245.841,Operations,Gathering,ACTIVE,2026-04-02,2026-04-02
NOM-00001143,FAC-020,2026-04-03,GAS,58634.771,Operations,Interruptible,ACTIVE,2026-04-03,2026-04-03
NOM-00001144,FAC-020,2026-04-04,GAS,59411.745,Internal Forecast,Interruptible,ACTIVE,2026-04-04,2026-04-04
NOM-00001145,FAC-020,2026-04-05,CRUDE,57681.129,Affiliate,Firm,ACTIVE,2026-04-05,2026-04-05
NOM-00001146,FAC-020,2026-04-06,GAS,54089.811,Operations,Water Services,ACTIVE,2026-04-06,2026-04-06
NOM-00001147,FAC-020,2026-04-07,GAS,54999.24,Third-Party,Interruptible,ACTIVE,2026-04-07,2026-04-07
NOM-00001148,FAC-020,2026-04-08,GAS,64618.171,Operations,Interruptible,ACTIVE,2026-04-08,2026-04-08
NOM-00001149,FAC-020,2026-04-09,PRODUCED_WATER,62125.407,Internal Forecast,Gathering,REVISED,2026-04-09,2026-04-09
NOM-00001150,FAC-020,2026-04-10,GAS,61609.854,Operations,Interruptible,ACTIVE,2026-04-10,2026-04-10
NOM-00001151,FAC-020,2026-04-11,GAS,68928.732,Affiliate,Firm,ACTIVE,2026-04-11,2026-04-11
NOM-00001152,FAC-020,2026-04-12,GAS,62852.129,Commercial,Firm,ACTIVE,2026-04-12,2026-04-12
NOM-00001153,FAC-020,2026-04-13,PRODUCED_WATER,55627.147,Third-Party,Interruptible,ACTIVE,2026-04-13,2026-04-13
NOM-00001154,FAC-020,2026-04-14,GAS,59443.467,Affiliate,Processing,REVISED,2026-04-14,2026-04-14
NOM-00001155,FAC-020,2026-04-15,CRUDE,61529.287,Third-Party,Firm,ACTIVE,2026-04-15,2026-04-15
NOM-00001156,FAC-020,2026-04-16,CRUDE,67186.609,Commercial,Firm,ACTIVE,2026-04-16,2026-04-16
NOM-00001157,FAC-020,2026-04-17,PRODUCED_WATER,56543.071,Affiliate,Processing,ACTIVE,2026-04-17,2026-04-17
NOM-00001158,FAC-020,2026-04-18,NGL,62388.13,Internal Forecast,Gathering,ACTIVE,2026-04-18,2026-04-18
NOM-00001159,FAC-020,2026-04-19,PRODUCED_WATER,58330.978,Third-Party,Gathering,REVISED,2026-04-19,2026-04-19
NOM-00001160,FAC-020,2026-04-20,GAS,59122.544,Affiliate,Gathering,ACTIVE,2026-04-20,2026-04-20
NOM-00001161,FAC-020,2026-04-21,GAS,56531.565,Operations,Processing,ACTIVE,2026-04-21,2026-04-21
NOM-00001162,FAC-020,2026-04-22,PRODUCED_WATER,60035.992,Affiliate,Interruptible,ACTIVE,2026-04-22,2026-04-22
NOM-00001163,FAC-020,2026-04-23,GAS,62899.732,Third-Party,Processing,ACTIVE,2026-04-23,2026-04-23
NOM-00001164,FAC-020,2026-04-24,NGL,58721.777,Third-Party,Interruptible,ACTIVE,2026-04-24,2026-04-24
NOM-00001165,FAC-020,2026-04-25,GAS,64932.862,Commercial,Processing,ACTIVE,2026-04-25,2026-04-25
NOM-00001166,FAC-020,2026-04-26,GAS,53833.788,Affiliate,Firm,ACTIVE,2026-04-26,2026-04-26
NOM-00001167,FAC-020,2026-04-27,GAS,57345.571,Commercial,Firm,ACTIVE,2026-04-27,2026-04-27
NOM-00001168,FAC-020,2026-04-28,GAS,56137.348,Operations,Interruptible,ACTIVE,2026-04-28,2026-04-28
NOM-00001169,FAC-020,2026-04-29,GAS,61334.199,Operations,Water Services,ACTIVE,2026-04-29,2026-04-29
NOM-00001170,FAC-020,2026-04-30,GAS,50190.42,Operations,Firm,ACTIVE,2026-04-30,2026-04-30
NOM-00001171,FAC-020,2026-05-01,NGL,61888.976,Commercial,Interruptible,ACTIVE,2026-05-01,2026-05-01
NOM-00001172,FAC-020,2026-05-02,PRODUCED_WATER,55418.822,Affiliate,Gathering,ACTIVE,2026-05-02,2026-05-02
NOM-00001173,FAC-020,2026-05-03,PRODUCED_WATER,59166.439,Third-Party,Firm,ACTIVE,2026-05-03,2026-05-03
NOM-00001174,FAC-020,2026-05-04,GAS,59639.679,Commercial,Water Services,ACTIVE,2026-05-04,2026-05-04
NOM-00001175,FAC-020,2026-05-05,PRODUCED_WATER,52967.094,Commercial,Firm,ACTIVE,2026-05-05,2026-05-05
NOM-00001176,FAC-020,2026-05-06,GAS,63786.942,Commercial,Interruptible,ACTIVE,2026-05-06,2026-05-06
NOM-00001177,FAC-020,2026-05-07,GAS,58788.756,Third-Party,Processing,ACTIVE,2026-05-07,2026-05-07
NOM-00001178,FAC-020,2026-05-08,NGL,61292.164,Commercial,Water Services,ACTIVE,2026-05-08,2026-05-08
NOM-00001179,FAC-020,2026-05-09,GAS,71910.91,Operations,Interruptible,REVISED,2026-05-09,2026-05-09
NOM-00001180,FAC-020,2026-05-10,GAS,62128.815,Third-Party,Firm,ACTIVE,2026-05-10,2026-05-10
NOM-00001181,FAC-020,2026-05-11,PRODUCED_WATER,59092.626,Operations,Water Services,ACTIVE,2026-05-11,2026-05-11
NOM-00001182,FAC-020,2026-05-12,GAS,66635.621,Third-Party,Firm,REVISED,2026-05-12,2026-05-12
NOM-00001183,FAC-020,2026-05-13,GAS,57923.071,Affiliate,Gathering,ACTIVE,2026-05-13,2026-05-13
NOM-00001184,FAC-020,2026-05-14,GAS,67852.36,Commercial,Processing,ACTIVE,2026-05-14,2026-05-14
NOM-00001185,FAC-020,2026-05-15,CRUDE,57232.848,Internal Forecast,Water Services,ACTIVE,2026-05-15,2026-05-15
NOM-00001186,FAC-020,2026-05-16,NGL,68573.105,Commercial,Gathering,ACTIVE,2026-05-16,2026-05-16
NOM-00001187,FAC-020,2026-05-17,GAS,51221.971,Commercial,Interruptible,ACTIVE,2026-05-17,2026-05-17
NOM-00001188,FAC-020,2026-05-18,GAS,53823.438,Internal Forecast,Interruptible,ACTIVE,2026-05-18,2026-05-18
NOM-00001189,FAC-020,2026-05-19,GAS,61980.697,Operations,Firm,ACTIVE,2026-05-19,2026-05-19
NOM-00001190,FAC-020,2026-05-20,NGL,59795.09,Third-Party,Firm,ACTIVE,2026-05-20,2026-05-20
NOM-00001191,FAC-020,2026-05-21,GAS,69210.897,Third-Party,Water Services,ACTIVE,2026-05-21,2026-05-21
NOM-00001192,FAC-020,2026-05-22,GAS,68809.392,Commercial,Firm,REVISED,2026-05-22,2026-05-22
NOM-00001193,FAC-020,2026-05-23,GAS,52093.778,Commercial,Processing,ACTIVE,2026-05-23,2026-05-23
NOM-00001194,FAC-020,2026-05-24,CRUDE,65833.411,Operations,Processing,ACTIVE,2026-05-24,2026-05-24
NOM-00001195,FAC-020,2026-05-25,PRODUCED_WATER,64873.268,Affiliate,Processing,ACTIVE,2026-05-25,2026-05-25
NOM-00001196,FAC-020,2026-05-26,GAS,59585.08,Affiliate,Processing,ACTIVE,2026-05-26,2026-05-26
NOM-00001197,FAC-020,2026-05-27,GAS,63552.826,Third-Party,Firm,ACTIVE,2026-05-27,2026-05-27
NOM-00001198,FAC-020,2026-05-28,NGL,53605.031,Internal Forecast,Gathering,ACTIVE,2026-05-28,2026-05-28
NOM-00001199,FAC-020,2026-05-29,NGL,70344.391,Operations,Processing,ACTIVE,2026-05-29,2026-05-29
NOM-00001200,FAC-020,2026-05-30,GAS,66991.93,Internal Forecast,Processing,ACTIVE,2026-05-30,2026-05-30
NOM-00001201,FAC-021,2026-04-01,NGL,68524.323,Operations,Gathering,ACTIVE,2026-04-01,2026-04-01
NOM-00001202,FAC-021,2026-04-02,GAS,70381.126,Commercial,Water Services,ACTIVE,2026-04-02,2026-04-02
NOM-00001203,FAC-021,2026-04-03,GAS,61718.863,Operations,Interruptible,ACTIVE,2026-04-03,2026-04-03
NOM-00001204,FAC-021,2026-04-04,NGL,61159.406,Affiliate,Water Services,ACTIVE,2026-04-04,2026-04-04
NOM-00001205,FAC-021,2026-04-05,NGL,57531.99,Commercial,Processing,ACTIVE,2026-04-05,2026-04-05
NOM-00001206,FAC-021,2026-04-06,NGL,56480.721,Third-Party,Gathering,ACTIVE,2026-04-06,2026-04-06
NOM-00001207,FAC-021,2026-04-07,NGL,57227.97,Internal Forecast,Interruptible,ACTIVE,2026-04-07,2026-04-07
NOM-00001208,FAC-021,2026-04-08,GAS,73994.845,Internal Forecast,Gathering,ACTIVE,2026-04-08,2026-04-08
NOM-00001209,FAC-021,2026-04-09,GAS,66689.339,Commercial,Water Services,ACTIVE,2026-04-09,2026-04-09
NOM-00001210,FAC-021,2026-04-10,GAS,69127.493,Operations,Firm,ACTIVE,2026-04-10,2026-04-10
NOM-00001211,FAC-021,2026-04-11,PRODUCED_WATER,62300.61,Operations,Processing,ACTIVE,2026-04-11,2026-04-11
NOM-00001212,FAC-021,2026-04-12,GAS,66931.665,Affiliate,Gathering,ACTIVE,2026-04-12,2026-04-12
NOM-00001213,FAC-021,2026-04-13,PRODUCED_WATER,61525.939,Third-Party,Processing,ACTIVE,2026-04-13,2026-04-13
NOM-00001214,FAC-021,2026-04-14,GAS,57494.074,Third-Party,Gathering,ACTIVE,2026-04-14,2026-04-14
NOM-00001215,FAC-021,2026-04-15,GAS,61014.053,Third-Party,Firm,ACTIVE,2026-04-15,2026-04-15
NOM-00001216,FAC-021,2026-04-16,CRUDE,77526.793,Operations,Water Services,ACTIVE,2026-04-16,2026-04-16
NOM-00001217,FAC-021,2026-04-17,NGL,66657.808,Commercial,Interruptible,ACTIVE,2026-04-17,2026-04-17
NOM-00001218,FAC-021,2026-04-18,NGL,64136.371,Affiliate,Processing,ACTIVE,2026-04-18,2026-04-18
NOM-00001219,FAC-021,2026-04-19,PRODUCED_WATER,70412.57,Operations,Water Services,ACTIVE,2026-04-19,2026-04-19
NOM-00001220,FAC-021,2026-04-20,CRUDE,53081.653,Third-Party,Firm,ACTIVE,2026-04-20,2026-04-20
NOM-00001221,FAC-021,2026-04-21,GAS,61498.582,Commercial,Gathering,ACTIVE,2026-04-21,2026-04-21
NOM-00001222,FAC-021,2026-04-22,GAS,59434.469,Affiliate,Gathering,ACTIVE,2026-04-22,2026-04-22
NOM-00001223,FAC-021,2026-04-23,GAS,67833.678,Commercial,Firm,ACTIVE,2026-04-23,2026-04-23
NOM-00001224,FAC-021,2026-04-24,PRODUCED_WATER,71229.179,Affiliate,Firm,ACTIVE,2026-04-24,2026-04-24
NOM-00001225,FAC-021,2026-04-25,GAS,54310.67,Operations,Gathering,ACTIVE,2026-04-25,2026-04-25
NOM-00001226,FAC-021,2026-04-26,GAS,58381.861,Operations,Gathering,ACTIVE,2026-04-26,2026-04-26
NOM-00001227,FAC-021,2026-04-27,GAS,53580.901,Affiliate,Processing,ACTIVE,2026-04-27,2026-04-27
NOM-00001228,FAC-021,2026-04-28,NGL,65430.333,Commercial,Interruptible,ACTIVE,2026-04-28,2026-04-28
NOM-00001229,FAC-021,2026-04-29,GAS,67070.849,Internal Forecast,Interruptible,ACTIVE,2026-04-29,2026-04-29
NOM-00001230,FAC-021,2026-04-30,GAS,78036.861,Third-Party,Water Services,ACTIVE,2026-04-30,2026-04-30
NOM-00001231,FAC-021,2026-05-01,GAS,64235.059,Third-Party,Processing,ACTIVE,2026-05-01,2026-05-01
NOM-00001232,FAC-021,2026-05-02,GAS,54674.434,Internal Forecast,Interruptible,ACTIVE,2026-05-02,2026-05-02
NOM-00001233,FAC-021,2026-05-03,CRUDE,71286.315,Affiliate,Interruptible,ACTIVE,2026-05-03,2026-05-03
NOM-00001234,FAC-021,2026-05-04,GAS,65568.063,Internal Forecast,Interruptible,ACTIVE,2026-05-04,2026-05-04
NOM-00001235,FAC-021,2026-05-05,PRODUCED_WATER,60630.599,Internal Forecast,Processing,ACTIVE,2026-05-05,2026-05-05
NOM-00001236,FAC-021,2026-05-06,NGL,65484.427,Affiliate,Water Services,ACTIVE,2026-05-06,2026-05-06
NOM-00001237,FAC-021,2026-05-07,GAS,66776.711,Operations,Interruptible,ACTIVE,2026-05-07,2026-05-07
NOM-00001238,FAC-021,2026-05-08,GAS,64352.973,Operations,Processing,ACTIVE,2026-05-08,2026-05-08
NOM-00001239,FAC-021,2026-05-09,NGL,59324.236,Operations,Processing,ACTIVE,2026-05-09,2026-05-09
NOM-00001240,FAC-021,2026-05-10,GAS,65998.955,Internal Forecast,Water Services,ACTIVE,2026-05-10,2026-05-10
NOM-00001241,FAC-021,2026-05-11,PRODUCED_WATER,64266.656,Internal Forecast,Water Services,ACTIVE,2026-05-11,2026-05-11
NOM-00001242,FAC-021,2026-05-12,GAS,68215.801,Affiliate,Interruptible,ACTIVE,2026-05-12,2026-05-12
NOM-00001243,FAC-021,2026-05-13,GAS,51417.798,Internal Forecast,Firm,ACTIVE,2026-05-13,2026-05-13
NOM-00001244,FAC-021,2026-05-14,GAS,61348.493,Operations,Gathering,REVISED,2026-05-14,2026-05-14
NOM-00001245,FAC-021,2026-05-15,GAS,65931.041,Internal Forecast,Water Services,ACTIVE,2026-05-15,2026-05-15
NOM-00001246,FAC-021,2026-05-16,GAS,63823.447,Internal Forecast,Firm,ACTIVE,2026-05-16,2026-05-16
NOM-00001247,FAC-021,2026-05-17,GAS,68511.282,Operations,Water Services,ACTIVE,2026-05-17,2026-05-17
NOM-00001248,FAC-021,2026-05-18,GAS,58642.63,Internal Forecast,Gathering,ACTIVE,2026-05-18,2026-05-18
NOM-00001249,FAC-021,2026-05-19,NGL,57682.302,Internal Forecast,Interruptible,ACTIVE,2026-05-19,2026-05-19
NOM-00001250,FAC-021,2026-05-20,GAS,60799.041,Commercial,Water Services,ACTIVE,2026-05-20,2026-05-20
NOM-00001251,FAC-021,2026-05-21,GAS,65456.278,Third-Party,Firm,ACTIVE,2026-05-21,2026-05-21
NOM-00001252,FAC-021,2026-05-22,CRUDE,63163.116,Third-Party,Interruptible,ACTIVE,2026-05-22,2026-05-22
NOM-00001253,FAC-021,2026-05-23,PRODUCED_WATER,42040.897,Commercial,Firm,ACTIVE,2026-05-23,2026-05-23
NOM-00001254,FAC-021,2026-05-24,NGL,62600.822,Commercial,Gathering,ACTIVE,2026-05-24,2026-05-24
NOM-00001255,FAC-021,2026-05-25,GAS,66060.379,Third-Party,Interruptible,ACTIVE,2026-05-25,2026-05-25
NOM-00001256,FAC-021,2026-05-26,CRUDE,65438.282,Third-Party,Processing,ACTIVE,2026-05-26,2026-05-26
NOM-00001257,FAC-021,2026-05-27,GAS,60222.918,Third-Party,Interruptible,ACTIVE,2026-05-27,2026-05-27
NOM-00001258,FAC-021,2026-05-28,NGL,61066.174,Commercial,Firm,ACTIVE,2026-05-28,2026-05-28
NOM-00001259,FAC-021,2026-05-29,GAS,70407.941,Operations,Interruptible,ACTIVE,2026-05-29,2026-05-29
NOM-00001260,FAC-021,2026-05-30,GAS,64397.836,Affiliate,Water Services,ACTIVE,2026-05-30,2026-05-30
NOM-00001261,FAC-022,2026-04-01,NGL,85034.44,Affiliate,Gathering,ACTIVE,2026-04-01,2026-04-01
NOM-00001262,FAC-022,2026-04-02,GAS,77776.354,Commercial,Processing,ACTIVE,2026-04-02,2026-04-02
NOM-00001263,FAC-022,2026-04-03,CRUDE,69596.002,Affiliate,Gathering,ACTIVE,2026-04-03,2026-04-03
NOM-00001264,FAC-022,2026-04-04,GAS,71925.324,Internal Forecast,Water Services,ACTIVE,2026-04-04,2026-04-04
NOM-00001265,FAC-022,2026-04-05,GAS,81927.315,Third-Party,Gathering,ACTIVE,2026-04-05,2026-04-05
NOM-00001266,FAC-022,2026-04-06,NGL,69747.687,Third-Party,Water Services,ACTIVE,2026-04-06,2026-04-06
NOM-00001267,FAC-022,2026-04-07,PRODUCED_WATER,67912.805,Internal Forecast,Interruptible,ACTIVE,2026-04-07,2026-04-07
NOM-00001268,FAC-022,2026-04-08,GAS,69947.955,Operations,Interruptible,ACTIVE,2026-04-08,2026-04-08
NOM-00001269,FAC-022,2026-04-09,PRODUCED_WATER,76460.674,Internal Forecast,Processing,ACTIVE,2026-04-09,2026-04-09
NOM-00001270,FAC-022,2026-04-10,GAS,82807.819,Affiliate,Interruptible,ACTIVE,2026-04-10,2026-04-10
NOM-00001271,FAC-022,2026-04-11,PRODUCED_WATER,73006.881,Affiliate,Water Services,ACTIVE,2026-04-11,2026-04-11
NOM-00001272,FAC-022,2026-04-12,NGL,74779.275,Operations,Water Services,ACTIVE,2026-04-12,2026-04-12
NOM-00001273,FAC-022,2026-04-13,GAS,65337.456,Operations,Interruptible,ACTIVE,2026-04-13,2026-04-13
NOM-00001274,FAC-022,2026-04-14,CRUDE,70353.568,Affiliate,Gathering,ACTIVE,2026-04-14,2026-04-14
NOM-00001275,FAC-022,2026-04-15,CRUDE,78295.408,Internal Forecast,Gathering,ACTIVE,2026-04-15,2026-04-15
NOM-00001276,FAC-022,2026-04-16,GAS,71328.521,Third-Party,Gathering,ACTIVE,2026-04-16,2026-04-16
NOM-00001277,FAC-022,2026-04-17,CRUDE,70180.395,Affiliate,Firm,ACTIVE,2026-04-17,2026-04-17
NOM-00001278,FAC-022,2026-04-18,PRODUCED_WATER,72161.26,Commercial,Firm,ACTIVE,2026-04-18,2026-04-18
NOM-00001279,FAC-022,2026-04-19,CRUDE,77544.627,Affiliate,Gathering,ACTIVE,2026-04-19,2026-04-19
NOM-00001280,FAC-022,2026-04-20,GAS,74995.125,Third-Party,Gathering,ACTIVE,2026-04-20,2026-04-20
NOM-00001281,FAC-022,2026-04-21,GAS,69050.285,Third-Party,Interruptible,ACTIVE,2026-04-21,2026-04-21
NOM-00001282,FAC-022,2026-04-22,PRODUCED_WATER,85103.767,Internal Forecast,Interruptible,ACTIVE,2026-04-22,2026-04-22
NOM-00001283,FAC-022,2026-04-23,GAS,79414.953,Internal Forecast,Water Services,ACTIVE,2026-04-23,2026-04-23
NOM-00001284,FAC-022,2026-04-24,PRODUCED_WATER,66992.993,Internal Forecast,Gathering,ACTIVE,2026-04-24,2026-04-24
NOM-00001285,FAC-022,2026-04-25,GAS,83495.081,Affiliate,Water Services,ACTIVE,2026-04-25,2026-04-25
NOM-00001286,FAC-022,2026-04-26,PRODUCED_WATER,72748.544,Internal Forecast,Gathering,ACTIVE,2026-04-26,2026-04-26
NOM-00001287,FAC-022,2026-04-27,NGL,67544.489,Operations,Water Services,ACTIVE,2026-04-27,2026-04-27
NOM-00001288,FAC-022,2026-04-28,GAS,74712.568,Internal Forecast,Gathering,ACTIVE,2026-04-28,2026-04-28
NOM-00001289,FAC-022,2026-04-29,PRODUCED_WATER,80205.606,Commercial,Water Services,ACTIVE,2026-04-29,2026-04-29
NOM-00001290,FAC-022,2026-04-30,GAS,79856.236,Commercial,Processing,ACTIVE,2026-04-30,2026-04-30
NOM-00001291,FAC-022,2026-05-01,GAS,79104.165,Affiliate,Water Services,ACTIVE,2026-05-01,2026-05-01
NOM-00001292,FAC-022,2026-05-02,NGL,71417.679,Third-Party,Water Services,ACTIVE,2026-05-02,2026-05-02
NOM-00001293,FAC-022,2026-05-03,GAS,74752.47,Internal Forecast,Gathering,ACTIVE,2026-05-03,2026-05-03
NOM-00001294,FAC-022,2026-05-04,GAS,66822.942,Operations,Processing,ACTIVE,2026-05-04,2026-05-04
NOM-00001295,FAC-022,2026-05-05,GAS,64626.357,Operations,Gathering,ACTIVE,2026-05-05,2026-05-05
NOM-00001296,FAC-022,2026-05-06,GAS,79806.953,Commercial,Gathering,REVISED,2026-05-06,2026-05-06
NOM-00001297,FAC-022,2026-05-07,GAS,63333.846,Internal Forecast,Interruptible,ACTIVE,2026-05-07,2026-05-07
NOM-00001298,FAC-022,2026-05-08,GAS,75704.203,Internal Forecast,Firm,ACTIVE,2026-05-08,2026-05-08
NOM-00001299,FAC-022,2026-05-09,NGL,76117.101,Third-Party,Firm,ACTIVE,2026-05-09,2026-05-09
NOM-00001300,FAC-022,2026-05-10,PRODUCED_WATER,69577.596,Third-Party,Gathering,ACTIVE,2026-05-10,2026-05-10
NOM-00001301,FAC-022,2026-05-11,GAS,71557.689,Affiliate,Firm,ACTIVE,2026-05-11,2026-05-11
NOM-00001302,FAC-022,2026-05-12,CRUDE,76563.688,Affiliate,Firm,ACTIVE,2026-05-12,2026-05-12
NOM-00001303,FAC-022,2026-05-13,GAS,77280.092,Operations,Water Services,ACTIVE,2026-05-13,2026-05-13
NOM-00001304,FAC-022,2026-05-14,GAS,79819.423,Third-Party,Gathering,ACTIVE,2026-05-14,2026-05-14
NOM-00001305,FAC-022,2026-05-15,CRUDE,64576.627,Internal Forecast,Firm,ACTIVE,2026-05-15,2026-05-15
NOM-00001306,FAC-022,2026-05-16,CRUDE,68180.005,Commercial,Water Services,ACTIVE,2026-05-16,2026-05-16
NOM-00001307,FAC-022,2026-05-17,PRODUCED_WATER,72513.52,Commercial,Gathering,ACTIVE,2026-05-17,2026-05-17
NOM-00001308,FAC-022,2026-05-18,GAS,74741.989,Third-Party,Water Services,ACTIVE,2026-05-18,2026-05-18
NOM-00001309,FAC-022,2026-05-19,PRODUCED_WATER,60141.826,Affiliate,Water Services,ACTIVE,2026-05-19,2026-05-19
NOM-00001310,FAC-022,2026-05-20,GAS,65800.179,Commercial,Interruptible,ACTIVE,2026-05-20,2026-05-20
NOM-00001311,FAC-022,2026-05-21,GAS,71739.616,Internal Forecast,Gathering,ACTIVE,2026-05-21,2026-05-21
NOM-00001312,FAC-022,2026-05-22,NGL,66506.234,Affiliate,Processing,ACTIVE,2026-05-22,2026-05-22
NOM-00001313,FAC-022,2026-05-23,GAS,70606.436,Internal Forecast,Gathering,ACTIVE,2026-05-23,2026-05-23
NOM-00001314,FAC-022,2026-05-24,GAS,71984.202,Operations,Gathering,ACTIVE,2026-05-24,2026-05-24
NOM-00001315,FAC-022,2026-05-25,GAS,78610.921,Internal Forecast,Processing,ACTIVE,2026-05-25,2026-05-25
NOM-00001316,FAC-022,2026-05-26,GAS,78079.46,Commercial,Gathering,ACTIVE,2026-05-26,2026-05-26
NOM-00001317,FAC-022,2026-05-27,GAS,73981.312,Operations,Interruptible,ACTIVE,2026-05-27,2026-05-27
NOM-00001318,FAC-022,2026-05-28,CRUDE,80768.417,Commercial,Processing,ACTIVE,2026-05-28,2026-05-28
NOM-00001319,FAC-022,2026-05-29,GAS,75867.393,Third-Party,Processing,ACTIVE,2026-05-29,2026-05-29
NOM-00001320,FAC-022,2026-05-30,GAS,62971.424,Affiliate,Firm,ACTIVE,2026-05-30,2026-05-30
NOM-00001321,FAC-023,2026-04-01,GAS,57324.346,Operations,Water Services,ACTIVE,2026-04-01,2026-04-01
NOM-00001322,FAC-023,2026-04-02,GAS,75201.222,Internal Forecast,Firm,ACTIVE,2026-04-02,2026-04-02
NOM-00001323,FAC-023,2026-04-03,CRUDE,69666.024,Third-Party,Firm,ACTIVE,2026-04-03,2026-04-03
NOM-00001324,FAC-023,2026-04-04,CRUDE,67414.473,Commercial,Interruptible,ACTIVE,2026-04-04,2026-04-04
NOM-00001325,FAC-023,2026-04-05,GAS,63498.972,Operations,Interruptible,ACTIVE,2026-04-05,2026-04-05
NOM-00001326,FAC-023,2026-04-06,PRODUCED_WATER,60059.846,Internal Forecast,Gathering,ACTIVE,2026-04-06,2026-04-06
NOM-00001327,FAC-023,2026-04-07,PRODUCED_WATER,69128.794,Operations,Firm,ACTIVE,2026-04-07,2026-04-07
NOM-00001328,FAC-023,2026-04-08,GAS,72409.824,Commercial,Interruptible,ACTIVE,2026-04-08,2026-04-08
NOM-00001329,FAC-023,2026-04-09,GAS,60477.958,Operations,Gathering,ACTIVE,2026-04-09,2026-04-09
