flowcal_record_id,meter_id,facility_id,production_date,gas_day,measured_volume,corrected_volume,estimated_flag,validation_status,exception_code,approved_flag,close_status,flowcal_batch_id,extracted_timestamp,last_updated_timestamp
FCAL-00000717,MTR-012,FAC-003,2026-05-27,2026-05-27,21450.694,21185.233,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00000718,MTR-012,FAC-003,2026-05-28,2026-05-28,22983.121,22666.628,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00000719,MTR-012,FAC-003,2026-05-29,2026-05-29,21517.689,21698.801,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00000720,MTR-012,FAC-003,2026-05-30,2026-05-30,20698.991,20834.824,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00000721,MTR-013,FAC-003,2026-04-01,2026-04-01,21300.906,21499.61,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00000722,MTR-013,FAC-003,2026-04-02,2026-04-02,21391.676,21433.707,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00000723,MTR-013,FAC-003,2026-04-03,2026-04-03,20717.129,20601.809,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00000724,MTR-013,FAC-003,2026-04-04,2026-04-04,20605.28,20262.731,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00000725,MTR-013,FAC-003,2026-04-05,2026-04-05,19793.84,19683.559,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00000726,MTR-013,FAC-003,2026-04-06,2026-04-06,19884.388,20049.409,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00000727,MTR-013,FAC-003,2026-04-07,2026-04-07,21032.204,20844.159,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00000728,MTR-013,FAC-003,2026-04-08,2026-04-08,20982.366,21094.134,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00000729,MTR-013,FAC-003,2026-04-09,2026-04-09,20591.181,20829.384,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00000730,MTR-013,FAC-003,2026-04-10,2026-04-10,21376.009,21459.594,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00000731,MTR-013,FAC-003,2026-04-11,2026-04-11,20561.342,20810.289,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00000732,MTR-013,FAC-003,2026-04-12,2026-04-12,20859.958,21246.878,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00000733,MTR-013,FAC-003,2026-04-13,2026-04-13,20244.046,20318.176,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00000734,MTR-013,FAC-003,2026-04-14,2026-04-14,20553.99,20853.941,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00000735,MTR-013,FAC-003,2026-04-15,2026-04-15,21111.673,21293.401,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00000736,MTR-013,FAC-003,2026-04-16,2026-04-16,21204.781,21207.943,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00000737,MTR-013,FAC-003,2026-04-17,2026-04-17,21109.875,21102.504,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00000738,MTR-013,FAC-003,2026-04-18,2026-04-18,26431.726,26073.139,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00000739,MTR-013,FAC-003,2026-04-19,2026-04-19,20188.987,20225.095,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00000740,MTR-013,FAC-003,2026-04-20,2026-04-20,19810.349,19785.493,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00000741,MTR-013,FAC-003,2026-04-21,2026-04-21,20512.137,20134.116,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00000742,MTR-013,FAC-003,2026-04-22,2026-04-22,20373.068,20403.956,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00000743,MTR-013,FAC-003,2026-04-23,2026-04-23,21201.829,21182.298,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00000744,MTR-013,FAC-003,2026-04-24,2026-04-24,21650.375,21315.081,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00000745,MTR-013,FAC-003,2026-04-25,2026-04-25,20895.437,20564.589,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00000746,MTR-013,FAC-003,2026-04-26,2026-04-26,19881.758,19863.929,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00000747,MTR-013,FAC-003,2026-04-27,2026-04-27,19520.261,19347.472,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00000748,MTR-013,FAC-003,2026-04-28,2026-04-28,20357.857,20375.102,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00000749,MTR-013,FAC-003,2026-04-29,2026-04-29,20718.505,20595.507,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00000750,MTR-013,FAC-003,2026-04-30,2026-04-30,21560.074,21911.227,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00000751,MTR-013,FAC-003,2026-05-01,2026-05-01,21432.221,21262.633,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00000752,MTR-013,FAC-003,2026-05-02,2026-05-02,20540.797,20936.854,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00000753,MTR-013,FAC-003,2026-05-03,2026-05-03,20491.143,20452.2,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00000754,MTR-013,FAC-003,2026-05-04,2026-05-04,20328.889,20402.369,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00000755,MTR-013,FAC-003,2026-05-05,2026-05-05,20432.78,20923.488,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00000756,MTR-013,FAC-003,2026-05-06,2026-05-06,20754.485,21345.476,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00000757,MTR-013,FAC-003,2026-05-07,2026-05-07,21732.134,21386.735,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00000758,MTR-013,FAC-003,2026-05-08,2026-05-08,20354.774,20379.989,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00000759,MTR-013,FAC-003,2026-05-09,2026-05-09,20474.939,20867.012,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00000760,MTR-013,FAC-003,2026-05-10,2026-05-10,20778.423,20780.44,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00000761,MTR-013,FAC-003,2026-05-11,2026-05-11,19978.948,19570.13,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00000762,MTR-013,FAC-003,2026-05-12,2026-05-12,20750.166,20928.307,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00000763,MTR-013,FAC-003,2026-05-13,2026-05-13,21320.695,21350.879,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00000764,MTR-013,FAC-003,2026-05-14,2026-05-14,20946.003,20964.129,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00000765,MTR-013,FAC-003,2026-05-15,2026-05-15,20738.979,20686.62,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00000766,MTR-013,FAC-003,2026-05-16,2026-05-16,20684.589,20719.714,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00000767,MTR-013,FAC-003,2026-05-17,2026-05-17,20623.089,20217.726,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00000768,MTR-013,FAC-003,2026-05-18,2026-05-18,19949.78,19935.426,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00000769,MTR-013,FAC-003,2026-05-19,2026-05-19,19847.726,19719.538,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00000770,MTR-013,FAC-003,2026-05-20,2026-05-20,20965.335,21187.156,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00000771,MTR-013,FAC-003,2026-05-21,2026-05-21,21495.708,21024.756,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00000772,MTR-013,FAC-003,2026-05-22,2026-05-22,20941.279,21300.723,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00000773,MTR-013,FAC-003,2026-05-23,2026-05-23,20110.286,19824.296,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00000774,MTR-013,FAC-003,2026-05-24,2026-05-24,19466.662,19374.5,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00000775,MTR-013,FAC-003,2026-05-25,2026-05-25,20077.332,20098.039,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00000776,MTR-013,FAC-003,2026-05-26,2026-05-26,20517.406,20307.242,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00000777,MTR-013,FAC-003,2026-05-27,2026-05-27,21456.088,21206.433,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00000778,MTR-013,FAC-003,2026-05-28,2026-05-28,21318.13,21575.811,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00000779,MTR-013,FAC-003,2026-05-29,2026-05-29,20891.621,20972.963,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00000780,MTR-013,FAC-003,2026-05-30,2026-05-30,20111.35,19635.897,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00000781,MTR-014,FAC-003,2026-04-01,2026-04-01,16168.878,16243.265,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00000782,MTR-014,FAC-003,2026-04-02,2026-04-02,17108.569,17167.294,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00000783,MTR-014,FAC-003,2026-04-03,2026-04-03,16758.395,16724.067,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00000784,MTR-014,FAC-003,2026-04-04,2026-04-04,15984.021,16205.796,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00000785,MTR-014,FAC-003,2026-04-05,2026-04-05,16125.952,16374.269,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00000786,MTR-014,FAC-003,2026-04-06,2026-04-06,16079.882,16164.888,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00000787,MTR-014,FAC-003,2026-04-07,2026-04-07,16357.594,16735.994,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00000788,MTR-014,FAC-003,2026-04-08,2026-04-08,16505.557,16396.15,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00000789,MTR-014,FAC-003,2026-04-09,2026-04-09,16834.61,16844.081,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00000790,MTR-014,FAC-003,2026-04-10,2026-04-10,16554.291,16420.823,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00000791,MTR-014,FAC-003,2026-04-11,2026-04-11,16462.211,16499.686,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00000792,MTR-014,FAC-003,2026-04-12,2026-04-12,15695.834,15918.727,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00000793,MTR-014,FAC-003,2026-04-13,2026-04-13,15890.658,16109.218,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00000794,MTR-014,FAC-003,2026-04-14,2026-04-14,16135.468,16002.557,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00000795,MTR-014,FAC-003,2026-04-15,2026-04-15,16529.847,16559.775,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00000796,MTR-014,FAC-003,2026-04-16,2026-04-16,16557.492,16489.723,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00000797,MTR-014,FAC-003,2026-04-17,2026-04-17,16561.55,16789.008,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00000798,MTR-014,FAC-003,2026-04-18,2026-04-18,20867.849,21389.917,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00000799,MTR-014,FAC-003,2026-04-19,2026-04-19,16243.677,16150.794,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00000800,MTR-014,FAC-003,2026-04-20,2026-04-20,15451.187,15861.864,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00000801,MTR-014,FAC-003,2026-04-21,2026-04-21,15897.891,16163.607,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00000802,MTR-014,FAC-003,2026-04-22,2026-04-22,16314.139,16445.76,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00000803,MTR-014,FAC-003,2026-04-23,2026-04-23,17047.681,17310.787,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00000804,MTR-014,FAC-003,2026-04-24,2026-04-24,16151.9,16057.708,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00000805,MTR-014,FAC-003,2026-04-25,2026-04-25,16378.399,16556.808,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00000806,MTR-014,FAC-003,2026-04-26,2026-04-26,16143.21,16188.745,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00000807,MTR-014,FAC-003,2026-04-27,2026-04-27,16230.641,16138.157,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00000808,MTR-014,FAC-003,2026-04-28,2026-04-28,15387.151,15491.608,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00000809,MTR-014,FAC-003,2026-04-29,2026-04-29,16150.725,16215.305,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00000810,MTR-014,FAC-003,2026-04-30,2026-04-30,16690.034,16540.519,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00000811,MTR-014,FAC-003,2026-05-01,2026-05-01,16585.815,16560.687,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00000812,MTR-014,FAC-003,2026-05-02,2026-05-02,15566.053,15621.91,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00000813,MTR-014,FAC-003,2026-05-03,2026-05-03,15833.939,15560.994,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00000814,MTR-014,FAC-003,2026-05-04,2026-05-04,15380.842,15526.64,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00000815,MTR-014,FAC-003,2026-05-05,2026-05-05,15489.396,15449.956,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00000816,MTR-014,FAC-003,2026-05-06,2026-05-06,16788.177,16759.699,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00000817,MTR-014,FAC-003,2026-05-07,2026-05-07,16415.982,16367.909,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00000818,MTR-014,FAC-003,2026-05-08,2026-05-08,16631.347,16814.959,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00000819,MTR-014,FAC-003,2026-05-09,2026-05-09,15998.177,16294.978,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00000820,MTR-014,FAC-003,2026-05-10,2026-05-10,15590.136,15550.629,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00000821,MTR-014,FAC-003,2026-05-11,2026-05-11,15734.284,15961.593,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00000822,MTR-014,FAC-003,2026-05-12,2026-05-12,16297.991,16071.457,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00000823,MTR-014,FAC-003,2026-05-13,2026-05-13,16455.608,16746.632,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00000824,MTR-014,FAC-003,2026-05-14,2026-05-14,17139.392,17223.915,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00000825,MTR-014,FAC-003,2026-05-15,2026-05-15,16783.659,16611.961,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00000826,MTR-014,FAC-003,2026-05-16,2026-05-16,16715.081,16824.094,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00000827,MTR-014,FAC-003,2026-05-17,2026-05-17,16140.971,15965.606,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00000828,MTR-014,FAC-003,2026-05-18,2026-05-18,15506.108,15202.962,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00000829,MTR-014,FAC-003,2026-05-19,2026-05-19,16216.652,16520.064,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00000830,MTR-014,FAC-003,2026-05-20,2026-05-20,16702.993,16965.368,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00000831,MTR-014,FAC-003,2026-05-21,2026-05-21,16606.988,16493.55,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00000832,MTR-014,FAC-003,2026-05-22,2026-05-22,16501.261,16457.975,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00000833,MTR-014,FAC-003,2026-05-23,2026-05-23,16458.633,16476.365,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00000834,MTR-014,FAC-003,2026-05-24,2026-05-24,16298.374,16100.773,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00000835,MTR-014,FAC-003,2026-05-25,2026-05-25,15811.58,16110.758,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00000836,MTR-014,FAC-003,2026-05-26,2026-05-26,15667.0,15699.673,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00000837,MTR-014,FAC-003,2026-05-27,2026-05-27,16424.95,16307.333,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00000838,MTR-014,FAC-003,2026-05-28,2026-05-28,16599.64,16409.431,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00000839,MTR-014,FAC-003,2026-05-29,2026-05-29,16399.101,16586.646,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00000840,MTR-014,FAC-003,2026-05-30,2026-05-30,16311.973,16045.592,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00000841,MTR-015,FAC-003,2026-04-01,2026-04-01,22383.414,21971.86,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00000842,MTR-015,FAC-003,2026-04-02,2026-04-02,22737.318,22738.82,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00000843,MTR-015,FAC-003,2026-04-03,2026-04-03,22784.001,22934.662,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00000844,MTR-015,FAC-003,2026-04-04,2026-04-04,22842.506,22576.067,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00000845,MTR-015,FAC-003,2026-04-05,2026-04-05,22832.347,22315.887,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00000846,MTR-015,FAC-003,2026-04-06,2026-04-06,21951.351,21330.875,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00000847,MTR-015,FAC-003,2026-04-07,2026-04-07,22553.668,22178.297,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00000848,MTR-015,FAC-003,2026-04-08,2026-04-08,23320.355,23896.277,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00000849,MTR-015,FAC-003,2026-04-09,2026-04-09,23677.373,23564.176,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00000850,MTR-015,FAC-003,2026-04-10,2026-04-10,23592.191,23767.845,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00000851,MTR-015,FAC-003,2026-04-11,2026-04-11,22494.64,22580.176,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00000852,MTR-015,FAC-003,2026-04-12,2026-04-12,22672.086,22908.494,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00000853,MTR-015,FAC-003,2026-04-13,2026-04-13,22955.953,23117.714,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00000854,MTR-015,FAC-003,2026-04-14,2026-04-14,22056.585,21812.369,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00000855,MTR-015,FAC-003,2026-04-15,2026-04-15,22574.029,22455.864,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00000856,MTR-015,FAC-003,2026-04-16,2026-04-16,23308.323,23824.431,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
